chr19	61895	66345	0	0	1	1	0	47
chr19	65227	66345	0	0	1	1	0	9
chr19	66048	66345	0	0	1	1	0	59
chr19	191354	195502	2	2	0	1	0	50
chr19	198401	199222	2	2	0	0	1	19
chr19	198498	199222	2	2	0	0	1	19
chr19	198498	200389	2	2	0	0	2	67
chr19	198595	199222	2	2	0	0	1	19
chr19	198692	199222	2	2	0	0	1	19
chr19	198789	199222	2	2	0	0	1	19
chr19	198789	200389	2	2	0	0	2	67
chr19	198886	199222	2	2	0	0	1	19
chr19	198983	199222	2	2	0	0	1	19
chr19	199080	199222	2	2	0	0	1	19
chr19	199080	200389	2	2	0	0	2	67
chr19	199129	199368	2	2	0	0	2	48
chr19	199129	199465	2	2	0	0	2	48
chr19	199129	199806	2	2	0	0	1	48
chr19	199272	199659	2	2	0	1	0	72
chr19	199272	200097	2	2	0	0	1	49
chr19	199417	200389	2	2	0	0	2	67
chr19	199514	200389	2	2	0	0	2	67
chr19	199611	200389	2	2	0	0	2	67
chr19	199855	200389	2	2	0	0	2	67
chr19	200049	200389	2	2	0	0	2	67
chr19	200243	200389	2	2	0	0	2	67
chr19	201662	201754	2	2	0	7	2	58
chr19	201662	205168	2	2	0	10	15	64
chr19	201813	203873	2	2	0	5	0	52
chr19	204065	205168	2	2	0	6	1	62
chr19	204065	208325	2	2	0	2	0	33
chr19	204069	204842	2	2	0	1	0	59
chr19	205076	205168	2	2	0	5	14	58
chr19	205227	205453	2	2	0	2	0	41
chr19	205227	208325	2	2	0	0	6	52
chr19	205227	221139	2	2	0	0	3	24
chr19	208391	209234	2	2	0	3	1	61
chr19	214451	221139	2	2	0	1	0	65
chr19	218917	221139	2	2	0	3	0	60
chr19	221205	223965	2	2	0	1	0	31
chr19	221205	229634	2	2	0	2	0	65
chr19	224048	229634	2	2	0	4	0	71
chr19	233542	234424	2	2	0	3	0	64
chr19	234641	237934	2	2	0	1	0	13
chr19	238067	239128	2	2	0	1	0	72
chr19	239239	246395	2	2	0	1	0	28
chr19	281537	282132	2	2	0	10	1	57
chr19	282311	282751	0	0	1	12	0	73
chr19	282810	287473	0	0	1	13	0	58
chr19	287751	288018	2	2	0	12	1	69
chr19	288172	291284	0	0	1	4	0	75
chr19	290942	314214	1	1	0	0	1	12
chr19	302846	303358	2	2	0	0	2	55
chr19	303071	303358	2	2	0	0	2	55
chr19	303977	304045	2	2	0	1	0	61
chr19	306711	307117	2	2	0	4	0	67
chr19	307537	308576	0	0	1	8	0	73
chr19	308665	308799	2	2	0	16	0	65
chr19	308665	308820	2	2	0	3	0	55
chr19	308925	311843	2	2	0	1	0	20
chr19	308926	311844	0	0	1	7	0	61
chr19	311940	312190	0	0	1	13	0	71
chr19	312273	313491	0	0	1	10	0	64
chr19	313643	325633	2	2	0	6	0	42
chr19	325704	326505	2	2	0	1	0	33
chr19	325705	326506	0	0	1	6	0	71
chr19	326598	326764	2	2	0	1	0	73
chr19	326598	327131	2	2	0	5	1	64
chr19	327256	327862	2	2	0	14	0	70
chr19	327990	334399	0	0	1	6	0	71
chr19	330381	334399	0	0	1	1	0	48
chr19	334543	336082	0	0	1	3	0	73
chr19	336174	344773	0	0	1	2	0	15
chr19	367225	371204	0	0	1	1	0	39
chr19	393194	580670	1	1	0	0	3	15
chr19	417322	418921	2	2	0	1	0	25
chr19	417323	418922	0	0	1	11	0	62
chr19	419057	422145	0	0	1	9	0	72
chr19	422373	425095	2	2	0	1	0	72
