chr19	66499	71139	2	2	0	3	0	17
chr19	191354	208325	2	2	0	1	0	65
chr19	201662	205168	2	2	0	3	1	46
chr19	201813	203873	2	2	0	1	0	12
chr19	204065	204842	2	2	0	1	0	70
chr19	204065	205168	2	2	0	2	1	64
chr19	204065	208325	2	2	0	2	0	67
chr19	205076	205168	2	2	0	1	1	41
chr19	205227	208325	2	2	0	0	2	15
chr19	205227	221139	2	2	0	0	2	15
chr19	208391	209234	2	2	0	1	0	53
chr19	209866	211760	2	2	0	1	0	57
chr19	224048	229634	2	2	0	1	0	53
chr19	233542	234424	2	2	0	1	0	58
chr19	234641	237934	2	2	0	1	0	27
chr19	239239	246395	2	2	0	1	0	31
chr19	281537	282132	2	2	0	5	1	73
chr19	282810	287473	0	0	1	2	0	62
chr19	287751	288018	2	2	0	5	1	58
chr19	288172	291284	0	0	1	2	0	62
chr19	306711	307117	2	2	0	3	0	46
chr19	307537	308576	0	0	1	5	0	58
chr19	308665	308799	2	2	0	5	0	55
chr19	308665	308820	2	2	0	3	0	75
chr19	308926	311844	0	0	1	12	0	59
chr19	311940	312190	0	0	1	5	0	63
chr19	312273	313491	0	0	1	2	0	44
chr19	313643	325633	2	2	0	4	0	49
chr19	325705	326506	0	0	1	4	0	54
chr19	326598	327131	2	2	0	4	0	65
chr19	327256	327862	2	2	0	3	1	64
chr19	327990	334399	0	0	1	4	0	52
chr19	334543	336082	0	0	1	1	0	68
chr19	374721	374975	1	1	0	1	0	33
chr19	375123	383741	1	1	0	2	0	50
chr19	375123	386584	1	1	0	1	0	23
chr19	384729	385122	1	1	0	1	0	48
chr19	408402	409005	0	0	1	14	0	57
chr19	417322	418921	2	2	0	1	1	12
chr19	417323	418922	0	0	1	25	1	74
chr19	419057	422145	0	0	1	20	1	74
chr19	422456	425095	2	2	0	7	0	75
chr19	425232	430683	0	0	1	8	2	64
chr19	428850	428997	2	2	0	0	1	23
chr19	428899	428997	2	2	0	0	1	24
chr19	429021	429266	2	2	0	0	1	23
chr19	429021	429805	2	2	0	0	1	23
chr19	429293	429390	2	2	0	0	1	24
chr19	429293	429537	2	2	0	0	1	24
chr19	429293	429880	2	2	0	0	1	24
chr19	429489	429684	2	2	0	0	2	36
chr19	429489	429978	2	2	0	0	2	36
chr19	429636	429684	2	2	0	1	0	62
chr19	429832	429880	2	2	0	0	1	24
chr19	430747	434707	2	2	0	1	0	62
chr19	430748	434708	0	0	1	7	1	64
chr19	434865	436163	2	2	0	1	0	47
chr19	434866	436164	0	0	1	8	1	74
chr19	436292	436379	0	0	1	15	9	52
chr19	436398	436628	2	2	0	1	0	18
chr19	436431	436628	2	2	0	2	14	51
chr19	436432	436629	0	0	1	3	14	52
chr19	436683	438716	2	2	0	1	14	53
chr19	436684	438717	0	0	1	14	14	56
chr19	438837	438968	2	2	0	5	3	62
chr19	438838	438969	0	0	1	4	5	60
chr19	439030	440860	2	2	0	0	4	60
chr19	439031	440861	0	0	1	10	6	63
chr19	440932	441083	2	2	0	1	0	60
chr19	440932	444938	2	2	0	1	0	64
chr19	440933	460528	0	0	1	18	4	71
chr19	457113	457175	2	2	0	1	0	30
chr19	464365	467648	0	0	1	1	0	46
chr19	498825	499164	1	1	0	1	0	63
chr19	507845	518888	0	0	1	12	1	60
chr19	513621	513684	2	2	0	0	1	40
chr19	513653	513684	2	2	0	0	1	37
chr19	532108	535835	1	1	0	0	1	53
chr19	532109	535836	0	0	1	33	1	73
chr19	535923	536241	1	1	0	56	0	74
chr19	536341	537012	0	0	1	45	1	73
chr19	537147	541341	1	1	0	5	0	65
chr19	537148	541338	0	0	1	56	0	65
chr19	567625	571439	0	0	1	1	0	37
chr19	572701	577772	1	1	0	2	0	70
chr19	572701	579498	1	1	0	153	5	75
chr19	579657	580378	0	0	1	448	4	75
chr19	580461	580644	1	1	0	9	33	50
chr19	580462	580645	0	0	1	295	42	75
chr19	580782	581313	1	1	0	17	35	41
chr19	580783	581314	0	0	1	315	39	72
chr19	581343	581379	2	2	0	1	0	29
chr19	581591	582304	1	1	0	294	5	46
chr19	582331	582513	0	0	1	329	6	27
chr19	582582	582748	1	1	0	7	1	57
chr19	582583	582749	0	0	1	365	7	72
chr19	590577	603387	1	1	0	1	0	47
chr19	590578	603543	0	0	1	54	1	74
chr19	603872	646820	1	3	0	1	0	19
chr19	603967	605059	1	1	0	63	0	72
chr19	605222	607962	1	1	0	25	1	69
chr19	605486	605589	1	1	0	0	1	53
chr19	605486	605641	1	1	0	0	1	53
chr19	605486	605693	1	1	0	0	1	53
chr19	608182	610257	1	1	0	35	2	75
chr19	610406	613247	0	0	1	50	0	72
chr19	613488	613850	1	1	0	29	0	73
chr19	614017	615794	0	0	1	45	0	75
chr19	617324	617418	0	0	1	12	1	59
chr19	617480	617568	2	2	0	10	1	61
chr19	617656	617776	0	0	1	6	0	32
chr19	617850	618487	0	0	1	39	1	57
chr19	618587	618704	0	0	1	15	0	56
chr19	618761	618996	0	0	1	14	1	65
chr19	619111	619209	0	0	1	8	0	71
chr19	619297	619585	0	0	1	35	2	74
chr19	619687	619956	2	2	0	2	0	38
chr19	619766	619957	0	0	1	15	3	75
chr19	620080	620363	2	2	0	1	6	24
chr19	620081	620364	0	0	1	18	7	74
chr19	620487	621056	2	2	0	2	4	17
chr19	620488	621057	0	0	1	15	4	69
chr19	621847	622148	0	0	1	15	0	60
chr19	622374	622581	0	0	1	8	0	56
chr19	622743	622819	2	2	0	2	0	70
chr19	622753	622820	0	0	1	14	0	73
chr19	622986	623453	0	0	1	15	2	75
chr19	623603	624717	2	2	0	1	0	60
chr19	623604	624718	0	0	1	30	0	67
chr19	624905	625122	2	2	0	0	1	32
chr19	624906	625123	0	0	1	16	1	72
chr19	625212	629538	2	2	0	0	1	25
chr19	625213	629539	0	0	1	1	1	56
chr19	625255	629539	0	0	1	7	0	54
chr19	630169	632833	0	0	1	6	0	53
chr19	632939	633424	0	0	1	5	0	59
chr19	640140	643234	0	0	1	4	0	71
chr19	643338	643408	1	1	0	1	0	64
chr19	643339	643432	0	0	1	4	0	73
chr19	648278	648371	0	0	1	33	2	73
chr19	648487	648880	2	2	0	3	0	73
chr19	648487	648884	2	2	0	1	0	31
chr19	648488	648881	0	0	1	20	0	75
chr19	648976	649678	0	0	1	26	1	70
chr19	649052	649677	2	2	0	2	0	70
chr19	649748	650232	2	2	0	1	4	64
chr19	649749	650233	0	0	1	19	4	64
chr19	650296	651609	2	2	0	0	4	26
chr19	650297	651610	0	0	1	5	4	63
chr19	650297	651691	0	0	1	1	0	48
chr19	651856	652232	0	0	1	15	0	63
chr19	651916	652232	0	0	1	1	0	49
chr19	652296	652824	2	2	0	3	6	60
chr19	652297	652825	0	0	1	0	6	58
chr19	652884	663045	2	2	0	0	6	50
chr19	652885	661355	0	0	1	2	0	23
chr19	652885	663046	0	0	1	2	6	49
chr19	661439	663045	2	2	0	2	0	30
chr19	664011	667027	1	1	0	2	0	39
chr19	676527	677791	0	0	1	1	1	42
chr19	678722	678820	2	2	0	1	0	55
chr19	680489	681331	1	1	0	4	0	52
chr19	680879	681331	1	1	0	1	0	50
chr19	681561	681649	0	0	1	2	0	43
chr19	683155	683249	2	4	0	1	0	13
chr19	709152	726137	0	0	1	16	0	52
chr19	719658	726137	0	0	1	14	0	52
chr19	720504	726136	1	1	0	1	0	33
chr19	723831	726136	1	1	0	6	0	53
chr19	726190	727007	0	0	1	146	1	57
chr19	727088	727562	1	1	0	204	2	75
chr19	727695	731094	0	0	1	208	2	74
chr19	731245	734171	1	1	0	171	4	23
chr19	734194	736017	1	1	0	171	2	26
chr19	735606	735682	1	1	0	0	1	44
chr19	736078	740350	1	1	0	54	2	62
chr19	736078	746283	1	1	0	90	0	60
chr19	740483	746283	1	1	0	28	2	75
chr19	797505	799411	1	1	0	2	0	31
chr19	798545	799411	1	1	0	1	0	31
chr19	799443	803559	1	1	0	4	0	35
chr19	803636	804034	1	1	0	5	0	61
chr19	803636	806406	1	1	0	1	0	36
chr19	804209	804291	0	0	1	19	0	72
chr19	804438	804530	1	1	0	35	0	73
chr19	804702	804827	1	1	0	13	1	54
chr19	804939	805011	1	1	0	36	1	72
chr19	805187	805490	1	1	0	0	6	65
chr19	805188	805491	0	0	1	14	6	72
chr19	805188	806407	0	0	1	5	0	64
chr19	805569	806406	1	1	0	2	6	36
chr19	805570	806407	0	0	1	4	6	47
chr19	806556	807867	1	1	0	9	2	35
chr19	806556	808358	1	1	0	1	0	15
chr19	807903	808359	0	0	1	14	0	72
chr19	808452	808544	1	1	0	15	1	66
chr19	808763	810542	0	0	1	30	2	70
chr19	810621	810693	0	0	1	28	0	75
chr19	813896	814433	0	0	1	29	2	74
chr19	814608	814691	0	0	1	30	2	58
chr19	814750	814885	0	0	1	16	1	58
chr19	815082	815185	0	0	1	21	0	72
chr19	815328	815665	0	0	1	13	0	62
chr19	815852	821484	0	0	1	5	1	52
chr19	821586	821914	0	0	1	11	1	68
chr19	843626	843891	1	1	0	1	0	20
chr19	846378	847798	0	0	1	2	0	69
chr19	853403	860615	1	1	0	1	0	49
chr19	861005	861697	1	1	0	4	0	45
chr19	861957	863091	0	0	1	3	0	46
chr19	868499	868861	2	2	0	0	2	60
chr19	868500	868862	0	0	1	10	2	74
chr19	868946	871035	2	2	0	0	1	19
chr19	868947	871036	0	0	1	6	3	68
chr19	871253	871924	2	2	0	6	0	57
chr19	872119	873448	0	0	1	8	0	69
chr19	873583	875243	0	0	1	21	2	74
chr19	875455	876973	0	0	1	12	0	71
chr19	877181	879936	0	0	1	9	0	56
chr19	878530	879287	2	2	0	0	1	53
chr19	879344	879647	2	2	0	0	1	39
chr19	880149	881558	0	0	1	34	1	75
chr19	881715	884902	0	0	1	32	0	75
chr19	885008	885768	2	2	0	1	0	33
chr19	885009	885769	0	0	1	32	1	74
chr19	886202	889637	0	0	1	10	0	68
chr19	886202	890136	0	0	1	1	0	63
chr19	889808	890136	0	0	1	28	0	72
chr19	890245	890962	0	0	1	33	0	75
chr19	891150	893085	0	0	1	8	1	60
chr19	891718	891790	2	2	0	0	1	53
chr19	891718	891977	2	2	0	0	1	53
chr19	891865	891977	2	2	0	0	1	53
chr19	897540	899438	2	2	0	19	1	60
chr19	899496	899600	0	0	1	18	0	59
chr19	899686	900059	2	2	0	2	0	26
chr19	899687	900060	0	0	1	10	0	73
chr19	900147	900828	0	0	1	13	0	74
chr19	900953	901421	0	0	1	11	0	73
chr19	901546	901974	2	2	0	13	0	69
chr19	902130	913085	2	2	0	9	0	28
chr19	902131	902241	0	0	1	1	0	10
chr19	902435	902518	0	0	1	1	0	48
chr19	919626	919873	0	0	1	2	0	38
chr19	926198	929261	0	0	1	1	0	42
chr19	929897	932417	0	0	1	2	0	64
chr19	960165	964247	0	0	1	1	0	65
chr19	964431	964831	1	1	0	3	0	69
chr19	966868	968403	1	1	0	1	0	58
chr19	968504	971877	0	0	1	3	0	49
chr19	983050	983160	1	1	0	2	0	38
chr19	983251	983961	0	0	1	1	0	60
chr19	984564	985864	0	0	1	16	0	75
chr19	985976	989761	0	0	1	8	0	59
chr19	989895	990221	1	1	0	17	3	73
chr19	990364	990850	1	1	0	9	0	69
chr19	990364	990976	1	1	0	2	0	18
chr19	990995	991079	1	1	0	15	1	55
chr19	991145	991225	1	1	0	0	4	12
chr19	991146	991226	0	0	1	8	4	65
chr19	991351	991953	1	1	0	0	4	16
chr19	991352	991954	0	0	1	19	5	74
chr19	992122	994018	0	0	1	29	1	73
chr19	994087	994210	1	1	0	30	1	72
chr19	1010895	1011094	0	0	1	50	0	65
chr19	1011095	1011365	0	0	1	1	0	21
