chr19	198450	200389	2	2	0	0	1	30
chr19	198547	199806	2	2	0	0	1	44
chr19	198644	199806	2	2	0	0	1	44
chr19	198741	200389	2	2	0	0	1	30
chr19	198838	199806	2	2	0	0	1	44
chr19	198935	199806	2	2	0	0	1	44
chr19	199032	200389	2	2	0	0	1	30
chr19	199129	200389	2	2	0	0	1	30
chr19	199223	199806	2	2	0	0	1	44
chr19	199223	200389	2	2	0	0	1	30
chr19	199369	199806	2	2	0	0	1	44
chr19	199466	199806	2	2	0	0	1	44
chr19	199563	200389	2	2	0	0	1	30
chr19	199807	200389	2	2	0	0	1	30
chr19	200001	200389	2	2	0	0	1	30
chr19	200195	200389	2	2	0	0	1	30
chr19	200292	200389	2	2	0	0	1	30
chr19	201662	201754	2	2	0	1	1	37
chr19	201662	205168	2	2	0	0	2	39
chr19	205076	205168	2	2	0	1	1	39
chr19	205227	208325	2	2	0	0	1	54
chr19	208391	209234	2	2	0	2	0	51
chr19	211885	218726	2	2	0	1	0	28
chr19	211885	221139	2	2	0	1	0	65
chr19	218917	221139	2	2	0	1	0	65
chr19	221205	223890	2	4	0	1	0	13
chr19	224048	229634	2	2	0	3	0	43
chr19	230164	231255	2	2	0	1	0	59
chr19	233542	234424	2	2	0	1	0	48
chr19	281537	282132	2	2	0	16	0	73
chr19	282809	287472	2	2	0	1	0	48
chr19	282810	287473	0	0	1	8	0	47
chr19	287751	288018	2	2	0	2	1	68
chr19	288172	291325	0	0	1	1	0	48
chr19	306711	307117	2	2	0	8	0	62
chr19	307537	308576	0	0	1	3	0	54
chr19	308665	308799	2	2	0	5	0	65
chr19	308926	311844	0	0	1	1	0	52
chr19	311940	312190	0	0	1	5	0	75
chr19	312273	313491	0	0	1	2	0	59
chr19	313643	325633	2	2	0	4	0	61
chr19	325705	326506	0	0	1	4	0	71
chr19	326598	327131	2	2	0	2	2	26
chr19	327256	327862	2	2	0	5	1	75
chr19	327990	334399	0	0	1	1	0	67
chr19	362426	367063	2	2	0	2	0	39
chr19	374422	375662	0	0	1	1	0	57
chr19	375123	385122	1	1	0	2	0	70
chr19	385215	386584	1	1	0	2	0	50
chr19	408402	409005	0	0	1	3	0	44
chr19	417323	418922	0	0	1	13	0	71
chr19	419056	422144	2	2	0	1	0	57
chr19	419057	422145	0	0	1	20	1	75
chr19	422456	425095	2	2	0	12	1	64
chr19	425232	430683	0	0	1	9	0	64
chr19	428998	429145	2	2	0	1	0	22
chr19	430747	434707	2	2	0	2	0	49
chr19	430748	434708	0	0	1	9	0	64
chr19	434866	436164	0	0	1	19	1	74
chr19	435962	436164	0	0	1	1	0	75
chr19	436292	436379	0	0	1	17	6	61
chr19	436431	436628	2	2	0	2	12	51
chr19	436432	436629	0	0	1	4	13	53
chr19	436683	438716	2	2	0	4	16	53
chr19	436684	438717	0	0	1	8	17	62
chr19	438837	438968	2	2	0	3	8	62
chr19	438838	438969	0	0	1	8	9	63
chr19	439030	440860	2	2	0	2	3	60
chr19	439031	440861	0	0	1	6	6	52
chr19	440933	460528	0	0	1	7	3	71
chr19	456816	456873	2	2	0	1	0	67
chr19	467762	472152	2	2	0	1	0	27
chr19	472308	472392	2	2	0	1	0	65
chr19	488356	510207	2	2	0	1	0	47
chr19	496552	497832	0	0	1	1	0	39
