chr19	72274	72583	1	1	0	1	0	38
chr19	191354	208325	2	2	0	1	0	51
chr19	201662	201754	2	2	0	1	0	27
chr19	201662	205168	2	2	0	4	3	52
chr19	204065	208325	2	2	0	0	1	24
chr19	204065	221139	2	2	0	0	1	24
chr19	205076	205168	2	2	0	0	3	41
chr19	205227	208325	2	2	0	0	2	58
chr19	205227	221139	2	2	0	0	1	14
chr19	208391	211760	2	2	0	0	1	22
chr19	209432	209767	2	2	0	2	0	29
chr19	233542	234424	2	2	0	2	0	67
chr19	234641	237934	2	2	0	2	0	72
chr19	281537	282132	2	2	0	3	0	61
chr19	282810	287473	0	0	1	1	0	41
chr19	287751	288018	2	2	0	2	0	33
chr19	288172	291284	0	0	1	1	0	52
chr19	306711	307117	2	2	0	5	0	64
chr19	307537	308576	0	0	1	4	0	62
chr19	308665	308799	2	2	0	3	1	75
chr19	308665	308820	2	2	0	1	0	62
chr19	308926	311844	0	0	1	1	0	49
chr19	311940	312190	0	0	1	2	0	46
chr19	312273	313491	0	0	1	5	0	70
chr19	313643	325633	2	2	0	6	0	52
chr19	325705	326506	0	0	1	6	0	49
chr19	326598	327127	2	2	0	1	0	25
chr19	326598	327131	2	2	0	6	0	70
chr19	327256	327862	2	2	0	9	0	74
chr19	327990	334399	0	0	1	8	1	73
chr19	330381	334399	0	0	1	1	0	9
chr19	334543	336082	0	0	1	1	0	67
chr19	373532	373939	0	0	1	1	0	20
chr19	374721	374975	1	1	0	2	0	63
chr19	375123	384599	1	1	0	2	0	49
chr19	384729	385122	1	1	0	1	0	54
chr19	408402	409005	0	0	1	11	0	60
chr19	417323	418922	0	0	1	22	0	73
chr19	419057	422145	0	0	1	25	1	74
chr19	422456	425095	2	2	0	11	2	71
chr19	425232	430683	0	0	1	29	0	65
chr19	430748	434708	0	0	1	15	0	61
chr19	434866	436164	0	0	1	6	1	55
chr19	436292	436379	0	0	1	10	4	66
chr19	436431	436628	2	2	0	4	14	51
chr19	436432	436629	0	0	1	3	14	52
chr19	436683	438716	2	2	0	1	16	53
chr19	436684	438717	0	0	1	19	16	59
chr19	438837	438968	2	2	0	4	15	62
chr19	438838	438969	0	0	1	5	16	68
chr19	439030	440860	2	2	0	0	12	60
chr19	439031	440861	0	0	1	8	13	62
chr19	440932	478993	2	2	0	1	0	29
