chr19	61895	66345	0	0	1	1	0	53
chr19	66134	66345	0	0	1	1	0	4
chr19	66500	70927	0	0	1	1	0	10
chr19	198353	199757	2	2	0	1	0	41
chr19	198498	200389	2	2	0	0	1	67
chr19	198789	200389	2	2	0	0	1	67
chr19	199080	200389	2	2	0	0	1	67
chr19	199129	199368	2	2	0	0	1	36
chr19	199129	199465	2	2	0	0	1	36
chr19	199417	200389	2	2	0	0	1	48
chr19	199514	200389	2	2	0	0	1	48
chr19	199611	200389	2	2	0	0	1	67
chr19	199855	200389	2	2	0	0	1	67
chr19	200001	200097	2	2	0	1	0	74
chr19	200049	200389	2	2	0	0	4	67
chr19	200243	200389	2	2	0	0	4	67
chr19	201662	201754	2	2	0	2	1	58
chr19	201662	205168	2	2	0	1	6	60
chr19	201813	202039	2	2	0	1	0	20
chr19	201813	203873	2	2	0	3	0	58
chr19	204065	205168	2	2	0	7	0	57
chr19	204065	208325	2	2	0	0	2	20
chr19	204065	221139	2	2	0	0	2	20
chr19	205076	205168	2	2	0	3	5	60
chr19	205227	205453	2	2	0	0	1	22
chr19	206144	208325	2	2	0	1	0	45
chr19	208391	209234	2	2	0	1	0	19
chr19	209432	209767	2	2	0	2	0	53
chr19	209866	211760	2	2	0	2	0	73
chr19	211715	221139	2	2	0	1	0	44
chr19	211885	221139	2	2	0	2	0	30
chr19	219391	221139	2	2	0	1	0	51
chr19	224048	229634	2	2	0	5	0	75
chr19	231315	233475	2	2	0	1	0	20
chr19	233542	234424	2	2	0	1	0	48
chr19	234641	237934	2	2	0	1	0	29
chr19	238067	239128	2	2	0	3	0	61
chr19	239239	246395	2	2	0	1	0	20
chr19	243177	246395	2	2	0	2	0	22
chr19	281537	282132	2	2	0	22	0	65
chr19	282311	282751	0	0	1	11	0	36
chr19	282810	287473	0	0	1	11	0	62
chr19	287751	288018	2	2	0	18	0	72
chr19	288172	291284	0	0	1	6	0	60
chr19	306711	307117	2	2	0	6	0	65
chr19	307537	308576	0	0	1	6	0	56
chr19	308665	308799	2	2	0	5	1	70
chr19	308926	311844	0	0	1	7	0	75
chr19	311940	312190	0	0	1	6	0	62
chr19	312273	313491	0	0	1	6	0	72
chr19	313643	325633	2	2	0	8	1	70
chr19	325705	326506	0	0	1	12	1	71
chr19	326598	327131	2	2	0	7	1	66
chr19	327256	327862	2	2	0	12	1	73
chr19	327989	328486	2	2	0	1	0	44
chr19	327990	334399	0	0	1	11	0	74
chr19	334543	336082	0	0	1	3	0	46
chr19	336174	344773	0	0	1	1	0	14
chr19	408402	409005	0	0	1	1	0	48
chr19	417323	418922	0	0	1	5	0	75
chr19	419057	422145	0	0	1	14	0	67
chr19	422456	425095	2	2	0	5	0	66
chr19	425232	430683	0	0	1	10	0	64
chr19	430748	434708	0	0	1	10	0	66
chr19	434866	436164	0	0	1	4	1	68
chr19	436292	436379	0	0	1	4	0	50
chr19	436431	436628	2	2	0	0	1	33
chr19	436432	436629	0	0	1	1	1	52
chr19	436683	438716	2	2	0	1	1	53
chr19	436684	438717	0	0	1	1	2	55
chr19	438837	438968	2	2	0	0	1	62
chr19	438838	438969	0	0	1	4	1	60
chr19	439030	440860	2	2	0	0	1	27
chr19	439031	440861	0	0	1	1	1	26
chr19	440933	460528	0	0	1	2	0	62
chr19	467762	501539	2	2	0	1	0	55
chr19	489705	489864	1	1	0	1	0	64
chr19	498825	504743	1	1	0	1	0	75
chr19	501625	507375	0	0	1	2	0	27
chr19	501929	504743	1	1	0	1	0	22
chr19	507845	518888	0	0	1	13	0	40
chr19	532108	535835	1	1	0	1	0	33
chr19	532109	535836	0	0	1	126	1	74
chr19	535923	536241	1	1	0	102	4	74
chr19	536340	537011	1	1	0	1	1	48
chr19	536341	537012	0	0	1	108	5	75
chr19	537147	541337	1	1	0	3	2	45
chr19	537147	541341	1	1	0	6	0	75
chr19	537148	538677	0	0	1	3	0	58
chr19	537148	541338	0	0	1	128	3	75
chr19	537148	541345	0	0	1	2	0	33
chr19	540154	540759	1	3	0	1	0	37
chr19	540709	540819	1	3	0	0	1	60
chr19	540797	540833	1	3	0	1	0	37
chr19	541253	541338	0	0	1	4	0	57
chr19	544127	547279	0	0	1	5	0	66
chr19	547437	548541	0	0	1	4	0	75
chr19	548677	548920	1	1	0	8	0	57
chr19	549185	552877	1	1	0	1	0	42
chr19	549186	549629	0	0	1	6	1	69
chr19	562653	567448	2	2	0	1	0	34
chr19	562653	571438	2	2	0	2	0	73
chr19	566814	579498	1	1	0	1	0	66
chr19	567081	579498	1	1	0	1	0	50
chr19	567625	571439	0	0	1	13	2	68
chr19	567649	571439	0	0	1	1	0	21
chr19	571579	579498	1	1	0	7	0	63
chr19	571596	572107	2	2	0	1	0	58
chr19	572701	579498	1	1	0	1162	24	75
chr19	572701	580377	1	1	0	3	0	75
chr19	572701	580644	1	1	0	3	0	75
chr19	579657	580378	0	0	1	984	20	75
chr19	580461	580644	1	1	0	60	8	69
chr19	580461	580654	1	1	0	2	0	40
chr19	580462	580645	0	0	1	1007	34	75
chr19	580782	581313	1	1	0	14	14	50
chr19	580782	581454	1	1	0	1	0	27
chr19	580783	581314	0	0	1	874	31	75
chr19	581591	582304	1	1	0	623	5	28
chr19	582331	582513	0	0	1	729	6	27
chr19	582334	582516	1	1	0	1	0	30
chr19	582582	582748	1	1	0	26	1	68
chr19	582583	582749	0	0	1	1028	17	70
chr19	582613	582748	1	1	0	1	0	67
chr19	582990	595296	2	2	0	0	1	12
chr19	590577	603542	1	1	0	1	0	48
chr19	590578	603543	0	0	1	12	0	72
chr19	603967	605059	1	1	0	16	0	65
chr19	605222	607962	1	1	0	8	0	71
chr19	608182	610061	1	1	0	0	1	12
chr19	608182	610185	1	1	0	0	1	12
chr19	608182	610257	1	1	0	23	3	72
chr19	610405	613246	1	1	0	0	1	47
chr19	610406	613247	0	0	1	23	0	75
chr19	611154	612877	2	2	0	1	0	33
chr19	613488	613850	1	1	0	33	1	70
chr19	614003	615218	2	2	0	1	0	61
chr19	614017	615794	0	0	1	24	0	74
chr19	617324	617418	0	0	1	15	0	61
chr19	617480	617568	2	2	0	19	0	61
chr19	617655	617775	2	2	0	3	3	72
chr19	617656	617776	0	0	1	11	3	61
chr19	617849	618486	2	2	0	2	3	65
chr19	617850	618487	0	0	1	31	3	75
chr19	618587	618704	0	0	1	40	1	57
chr19	618761	618996	0	0	1	33	1	58
chr19	619111	619209	0	0	1	33	0	70
chr19	619296	619956	2	2	0	1	0	70
chr19	619297	619585	0	0	1	31	0	71
chr19	619687	619956	2	2	0	1	0	28
chr19	619766	619957	0	0	1	17	3	75
